event_id,click_timestamp,ad_revenue
Campaign_86,2024-11-14T14:07:48,5.52
Campaign_86,2024-11-14T14:07:48,5.52
Campaign_948,2024-11-06T00:22:59,4.62
Campaign_573,2024-11-25T17:28:44,3.54
Campaign_573,2024-11-25T17:28:44,3.54
Campaign_573,2024-11-25T17:28:44,3.54
Campaign_205,2024-10-17T14:41:06,6.14
Campaign_205,2024-10-17T14:41:06,6.14
Campaign_321,2024-11-18T04:46:23,8.64
Campaign_321,2024-11-18T04:46:23,8.64
Campaign_321,2024-11-18T04:46:23,8.64
Campaign_352,2024-11-08T23:36:23,0.95
Campaign_352,2024-11-08T23:36:23,0.95
Campaign_893,2024-10-31T00:38:21,2.32
Campaign_294,2024-11-05T03:36:21,0.89
Campaign_928,2024-10-09T03:06:03,2.89
Campaign_38,2024-11-14T07:15:44,8.08
Campaign_151,2024-11-21T00:41:51,8.21
Campaign_151,2024-11-21T00:41:51,8.21
Campaign_915,2024-10-19T09:52:07,2.34
Campaign_915,2024-10-19T09:52:07,2.34
Campaign_915,2024-10-19T09:52:07,2.34
Campaign_242,2024-11-19T20:47:28,2.55
Campaign_154,2024-10-15T03:06:45,4.56
Campaign_154,2024-10-15T03:06:45,4.56
Campaign_829,2024-11-12T04:13:36,8.95
Campaign_265,2024-11-12T01:36:51,6.29
Campaign_892,2024-10-12T21:16:21,7.2
Campaign_872,2024-10-27T00:27:13,5.88
Campaign_872,2024-10-27T00:27:13,5.88
Campaign_1005,2024-10-18T12:23:09,3.65
Campaign_1005,2024-10-18T12:23:09,3.65
Campaign_675,2024-11-22T09:47:56,2.08
Campaign_675,2024-11-22T09:47:56,2.08
Campaign_675,2024-11-22T09:47:56,2.08
Campaign_384,2024-10-18T22:16:17,8.19
Campaign_384,2024-10-18T22:16:17,8.19
Campaign_384,2024-10-18T22:16:17,8.19
Campaign_576,2024-10-31T08:00:44,2.12
Campaign_576,2024-10-31T08:00:44,2.12
Campaign_375,2024-10-17T19:38:24,0.98
Campaign_605,2024-10-11T03:20:19,1.59
Campaign_605,2024-10-11T03:20:19,1.59
Campaign_230,2024-10-28T07:54:10,6.96
Campaign_852,2024-11-16T10:05:05,2.23
Campaign_852,2024-11-16T10:05:05,2.23
Campaign_852,2024-11-16T10:05:05,2.23
Campaign_283,2024-10-20T03:46:30,4.79
Campaign_283,2024-10-20T03:46:30,4.79
Campaign_157,2024-11-09T03:11:05,2.46
Campaign_757,2024-11-14T01:17:21,5.39
Campaign_555,2024-11-28T09:09:08,9.38
Campaign_383,2024-10-13T06:59:52,8.05
Campaign_894,2024-12-03T09:50:54,1.41
Campaign_894,2024-12-03T09:50:54,1.41
Campaign_316,2024-11-23T18:34:15,5.41
Campaign_482,2024-10-29T22:00:03,9.71
Campaign_106,2024-10-03T06:58:35,7.95
Campaign_106,2024-10-03T06:58:35,7.95
Campaign_591,2024-10-08T05:28:35,3.98
Campaign_591,2024-10-08T05:28:35,3.98
Campaign_462,2024-11-13T12:23:44,5.79
Campaign_462,2024-11-13T12:23:44,5.79
Campaign_760,2024-10-12T02:47:00,2.7
Campaign_760,2024-10-12T02:47:00,2.7
Campaign_862,2024-10-18T03:48:40,0.93
Campaign_862,2024-10-18T03:48:40,0.93
Campaign_930,2024-10-30T23:20:48,7.76
Campaign_53,2024-11-20T09:56:01,4.83
Campaign_696,2024-10-30T11:52:20,4.52
Campaign_309,2024-11-20T19:23:03,3.67
Campaign_259,2024-11-04T22:49:49,9.83
Campaign_711,2024-11-30T17:51:56,3.84
Campaign_711,2024-11-30T17:51:56,3.84
Campaign_913,2024-11-03T00:21:49,6.0
Campaign_901,2024-11-04T18:13:41,4.64
Campaign_901,2024-11-04T18:13:41,4.64
Campaign_901,2024-11-04T18:13:41,4.64
Campaign_81,2024-11-03T04:41:48,2.58
Campaign_81,2024-11-03T04:41:48,2.58
Campaign_807,2024-11-05T21:01:34,8.02
Campaign_730,2024-10-27T18:27:23,7.08
Campaign_486,2024-10-24T17:54:03,0.56
Campaign_486,2024-10-24T17:54:03,0.56
Campaign_542,2024-11-07T04:03:24,3.69
Campaign_496,2024-10-03T18:45:58,1.24
Campaign_342,2024-10-24T13:47:29,4.74
Campaign_141,2024-11-10T14:53:25,4.52
Campaign_342,2024-11-14T14:08:22,1.87
Campaign_273,2024-10-18T05:02:54,7.04
Campaign_273,2024-10-18T05:02:54,7.04
Campaign_319,2024-10-30T07:09:39,5.26
Campaign_740,2024-11-11T22:33:45,1.8
Campaign_891,2024-11-05T05:04:06,7.19
Campaign_891,2024-11-05T05:04:06,7.19
Campaign_891,2024-11-05T05:04:06,7.19
Campaign_784,2024-10-25T00:58:54,4.89
Campaign_784,2024-10-25T00:58:54,4.89
Campaign_784,2024-10-25T00:58:54,4.89
Campaign_784,2024-10-25T00:58:54,4.89
Campaign_982,2024-11-03T01:33:04,9.58
Campaign_209,2024-10-25T05:31:51,7.4
Campaign_209,2024-10-25T05:31:51,7.4
Campaign_209,2024-10-25T05:31:51,7.4
Campaign_664,2024-10-18T19:14:27,7.95
Campaign_374,2024-10-24T21:56:13,9.51
Campaign_374,2024-10-24T21:56:13,9.51
Campaign_80,2024-11-01T17:38:15,9.36
Campaign_779,2024-11-26T13:39:05,5.3
Campaign_779,2024-11-26T13:39:05,5.3
Campaign_779,2024-11-26T13:39:05,5.3
Campaign_346,2024-10-23T06:18:08,2.01
Campaign_215,2024-10-17T05:45:18,4.73
Campaign_215,2024-10-17T05:45:18,4.73
Campaign_542,2024-11-14T23:26:01,2.15
Campaign_605,2024-10-31T09:50:10,5.91
Campaign_605,2024-10-31T09:50:10,5.91
Campaign_611,2024-11-22T07:16:01,2.91
Campaign_177,2024-10-27T00:50:24,9.85
Campaign_619,2024-10-31T19:17:07,9.15
Campaign_619,2024-10-31T19:17:07,9.15
Campaign_275,2024-11-15T16:50:40,8.05
Campaign_275,2024-11-15T16:50:40,8.05
Campaign_275,2024-11-15T16:50:40,8.05
Campaign_428,2024-10-25T14:26:27,7.95
Campaign_399,2024-10-29T03:22:25,5.08
Campaign_399,2024-10-29T03:22:25,5.08
Campaign_359,2024-11-04T09:57:51,4.64
Campaign_1004,2024-11-17T15:36:43,1.68
Campaign_794,2024-11-08T21:24:12,3.33
Campaign_794,2024-11-08T21:24:12,3.33
Campaign_794,2024-11-08T21:24:12,3.33
Campaign_697,2024-10-08T12:30:24,6.75
Campaign_697,2024-10-08T12:30:24,6.75
Campaign_152,2024-12-07T11:45:54,4.23
Campaign_152,2024-12-07T11:45:54,4.23
Campaign_560,2024-10-24T13:31:37,1.26
Campaign_560,2024-10-24T13:31:37,1.26
Campaign_655,2024-11-09T13:01:15,6.79
Campaign_301,2024-11-16T01:57:24,1.96
Campaign_301,2024-11-16T01:57:24,1.96
Campaign_301,2024-11-16T01:57:24,1.96
Campaign_767,2024-11-04T00:56:08,1.68
Campaign_200,2024-11-03T13:06:51,8.64
Campaign_200,2024-11-03T13:06:51,8.64
Campaign_200,2024-11-03T13:06:51,8.64
Campaign_43,2024-10-24T18:56:51,1.14
Campaign_43,2024-10-24T18:56:51,1.14
Campaign_43,2024-10-24T18:56:51,1.14
Campaign_43,2024-10-24T18:56:51,1.14
Campaign_950,2024-10-10T20:31:16,6.47
Campaign_950,2024-10-10T20:31:16,6.47
Campaign_674,2024-10-23T17:07:28,6.37
Campaign_539,2024-11-23T23:05:31,9.54
Campaign_767,2024-11-03T14:01:04,1.96
Campaign_526,2024-10-28T17:28:05,1.07
Campaign_526,2024-10-28T17:28:05,1.07
Campaign_430,2024-11-09T19:06:48,1.73
Campaign_867,2024-10-30T07:44:36,1.82
Campaign_491,2024-10-23T20:32:13,1.1
Campaign_491,2024-10-23T20:32:13,1.1
Campaign_976,2024-10-12T18:01:32,4.05
Campaign_476,2024-10-21T09:50:38,6.76
Campaign_373,2024-10-15T11:57:17,4.73
Campaign_205,2024-11-05T06:34:17,3.4
Campaign_205,2024-11-05T06:34:17,3.4
Campaign_462,2024-11-11T14:48:40,4.4
Campaign_462,2024-11-11T14:48:40,4.4
Campaign_330,2024-11-17T06:45:23,4.88
Campaign_394,2024-11-06T12:50:26,2.23
Campaign_394,2024-11-06T12:50:26,2.23
Campaign_863,2024-11-01T03:47:56,0.54
Campaign_863,2024-11-01T03:47:56,0.54
Campaign_446,2024-10-21T17:56:07,8.41
Campaign_342,2024-10-06T17:04:55,6.48
Campaign_56,2024-11-12T12:06:07,4.64
Campaign_921,2024-11-22T02:31:21,8.93
Campaign_1,2024-11-04T21:24:15,5.02
Campaign_95,2024-10-26T19:35:39,2.27
Campaign_95,2024-10-26T19:35:39,2.27
Campaign_111,2024-10-24T14:17:57,7.07
Campaign_578,2024-11-06T08:27:54,9.77
Campaign_799,2024-10-25T02:27:14,8.16
Campaign_406,2024-11-10T03:32:03,1.07
Campaign_911,2024-10-27T22:55:48,5.47
Campaign_755,2024-11-01T18:54:00,0.71
Campaign_755,2024-11-01T18:54:00,0.71
Campaign_755,2024-11-01T18:54:00,0.71
Campaign_404,2024-10-22T14:31:27,4.19
Campaign_773,2024-10-14T15:03:00,4.69
Campaign_344,2024-12-01T10:39:17,0.63
Campaign_450,2024-11-02T23:38:15,8.74
Campaign_450,2024-11-02T23:38:15,8.74
Campaign_450,2024-11-02T23:38:15,8.74
Campaign_5,2024-10-25T11:06:12,5.66
Campaign_5,2024-10-25T11:06:12,5.66
Campaign_380,2024-12-19T01:49:51,9.59
Campaign_770,2024-10-26T08:40:03,1.46
Campaign_770,2024-10-26T08:40:03,1.46
Campaign_949,2024-10-21T16:19:12,4.3
Campaign_949,2024-10-21T16:19:12,4.3
Campaign_868,2024-10-21T09:42:37,2.24
Campaign_247,2024-10-24T01:44:58,3.24
Campaign_247,2024-10-24T01:44:58,3.24
Campaign_898,2024-11-20T10:44:13,6.71
Campaign_898,2024-11-20T10:44:13,6.71
Campaign_644,2024-11-02T17:25:50,6.95
Campaign_644,2024-11-02T17:25:50,6.95
Campaign_249,2024-10-11T01:41:54,1.63
Campaign_249,2024-10-11T01:41:54,1.63
Campaign_249,2024-10-11T01:41:54,1.63
Campaign_678,2024-10-16T12:23:32,1.15
Campaign_678,2024-10-16T12:23:32,1.15
Campaign_190,2024-10-25T16:34:25,2.57
Campaign_190,2024-10-25T16:34:25,2.57
Campaign_775,2024-10-10T19:56:51,3.33
Campaign_91,2024-10-28T03:50:36,6.28
Campaign_91,2024-10-28T03:50:36,6.28
Campaign_494,2024-10-18T21:56:10,3.51
Campaign_393,2024-11-07T09:43:12,9.75
Campaign_393,2024-11-07T09:43:12,9.75
Campaign_393,2024-11-07T09:43:12,9.75
Campaign_393,2024-11-07T09:43:12,9.75
Campaign_361,2024-10-13T07:35:43,7.46
Campaign_361,2024-10-13T07:35:43,7.46
Campaign_734,2024-11-07T01:03:38,2.22
Campaign_734,2024-11-07T01:03:38,2.22
Campaign_985,2024-11-08T13:46:26,8.78
Campaign_985,2024-11-08T13:46:26,8.78
Campaign_985,2024-11-08T13:46:26,8.78
Campaign_981,2024-11-02T03:21:13,7.94
Campaign_981,2024-11-02T03:21:13,7.94
Campaign_981,2024-11-02T03:21:13,7.94
Campaign_460,2024-12-08T21:47:27,6.95
Campaign_460,2024-12-08T21:47:27,6.95
Campaign_435,2024-10-29T15:15:56,4.91
Campaign_904,2024-10-23T11:13:35,9.77
Campaign_172,2024-10-24T02:09:56,3.07
Campaign_172,2024-10-24T02:09:56,3.07
Campaign_250,2024-10-25T04:48:35,9.19
Campaign_250,2024-10-25T04:48:35,9.19
Campaign_744,2024-10-30T15:44:58,4.84
Campaign_744,2024-10-30T15:44:58,4.84
Campaign_89,2024-11-10T01:03:13,8.85
Campaign_89,2024-11-10T01:03:13,8.85
Campaign_89,2024-11-10T01:03:13,8.85
Campaign_54,2024-10-19T04:36:34,6.82
Campaign_54,2024-10-19T04:36:34,6.82
Campaign_900,2024-10-28T08:14:13,3.35
Campaign_98,2024-10-20T01:45:49,7.96
Campaign_414,2024-10-23T10:49:34,3.02
Campaign_158,2024-11-15T02:36:46,2.02
Campaign_5,2024-10-27T01:56:10,9.25
Campaign_5,2024-10-27T01:56:10,9.25
Campaign_705,2024-10-30T12:40:13,7.01
Campaign_482,2024-10-27T09:52:40,7.41
Campaign_462,2024-11-14T08:16:46,9.08
Campaign_462,2024-11-14T08:16:46,9.08
Campaign_855,2024-11-29T01:10:17,7.11
Campaign_418,2024-11-08T15:55:30,5.09
Campaign_948,2024-10-16T18:47:08,4.95
Campaign_588,2024-10-15T16:07:56,9.13
Campaign_588,2024-10-15T16:07:56,9.13
Campaign_930,2024-10-27T18:31:23,1.24
Campaign_466,2024-11-05T00:22:02,9.77
Campaign_15,2024-11-12T07:34:39,2.23
Campaign_754,2024-10-25T07:56:29,8.46
Campaign_664,2024-11-07T08:33:41,2.62
Campaign_950,2024-10-12T21:20:21,8.47
Campaign_950,2024-10-12T21:20:21,8.47
Campaign_489,2024-11-23T18:14:23,1.01
Campaign_489,2024-11-23T18:14:23,1.01
Campaign_393,2024-11-02T17:57:47,7.17
Campaign_393,2024-11-02T17:57:47,7.17
Campaign_393,2024-11-02T17:57:47,7.17
Campaign_393,2024-11-02T17:57:47,7.17
Campaign_353,2024-10-13T22:52:31,8.18
Campaign_353,2024-10-13T22:52:31,8.18
Campaign_353,2024-10-13T22:52:31,8.18
Campaign_353,2024-10-13T22:52:31,8.18
Campaign_484,2024-11-12T03:48:48,8.02
Campaign_968,2024-10-28T13:41:22,7.35
Campaign_968,2024-10-28T13:41:22,7.35
Campaign_968,2024-10-28T13:41:22,7.35
Campaign_793,2024-10-28T05:27:00,0.54
Campaign_793,2024-10-28T05:27:00,0.54
Campaign_692,2024-10-25T17:21:01,2.95
Campaign_681,2024-11-24T09:08:33,1.37
Campaign_681,2024-11-24T09:08:33,1.37
Campaign_116,2024-10-27T11:37:29,9.92
Campaign_116,2024-10-27T11:37:29,9.92
Campaign_116,2024-10-27T11:37:29,9.92
Campaign_211,2024-11-09T04:13:32,3.27
Campaign_393,2024-10-24T19:28:47,7.01
Campaign_393,2024-10-24T19:28:47,7.01
Campaign_393,2024-10-24T19:28:47,7.01
Campaign_393,2024-10-24T19:28:47,7.01
Campaign_219,2024-10-19T09:15:23,2.66
Campaign_219,2024-10-19T09:15:23,2.66
Campaign_139,2024-11-03T03:10:58,7.64
Campaign_139,2024-11-03T03:10:58,7.64
Campaign_1009,2024-11-23T07:21:23,8.2
Campaign_1009,2024-11-23T07:21:23,8.2
Campaign_517,2024-11-16T07:50:45,0.91
Campaign_786,2024-10-27T13:36:31,9.15
Campaign_786,2024-10-27T13:36:31,9.15
Campaign_476,2024-10-26T00:53:45,1.8
Campaign_763,2024-11-04T02:45:11,6.94
Campaign_763,2024-11-04T02:45:11,6.94
Campaign_922,2024-10-27T02:21:28,1.4
Campaign_922,2024-10-27T02:21:28,1.4
Campaign_214,2024-10-15T17:40:07,4.23
Campaign_214,2024-10-15T17:40:07,4.23
Campaign_194,2024-10-22T11:08:10,7.59
Campaign_891,2024-10-28T03:07:12,1.73
Campaign_891,2024-10-28T03:07:12,1.73
Campaign_891,2024-10-28T03:07:12,1.73
Campaign_943,2024-11-15T23:22:37,1.14
Campaign_943,2024-11-15T23:22:37,1.14
Campaign_980,2024-10-17T08:14:33,4.75
Campaign_980,2024-10-17T08:14:33,4.75
Campaign_980,2024-10-17T08:14:33,4.75
Campaign_26,2024-10-21T13:56:50,3.32
Campaign_643,2024-11-04T08:41:52,8.65
Campaign_128,2024-11-12T17:48:17,5.51
Campaign_873,2024-11-25T19:11:52,9.22
Campaign_319,2024-10-23T15:40:13,7.51
Campaign_330,2024-10-29T19:48:55,6.65
Campaign_227,2024-11-25T01:44:46,6.95
Campaign_227,2024-11-25T01:44:46,6.95
Campaign_721,2024-10-19T11:27:54,8.46
Campaign_721,2024-10-19T11:27:54,8.46
Campaign_136,2024-10-28T17:49:19,1.79
Campaign_807,2024-10-27T11:27:47,8.2
Campaign_714,2024-11-21T07:23:18,2.98
Campaign_714,2024-11-21T07:23:18,2.98
Campaign_714,2024-11-21T07:23:18,2.98
Campaign_279,2024-10-26T05:36:34,5.37
Campaign_940,2024-10-18T02:20:56,6.16
Campaign_940,2024-10-18T02:20:56,6.16
Campaign_686,2024-11-01T12:31:05,5.85
Campaign_686,2024-11-01T12:31:05,5.85
Campaign_350,2024-11-03T09:33:56,6.37
Campaign_350,2024-11-03T09:33:56,6.37
Campaign_758,2024-11-17T03:13:26,9.11
Campaign_709,2024-11-03T20:56:17,7.28
Campaign_709,2024-11-03T20:56:17,7.28
Campaign_311,2024-11-01T06:33:19,1.2
Campaign_311,2024-11-01T06:33:19,1.2
Campaign_311,2024-11-01T06:33:19,1.2
Campaign_43,2024-10-31T20:16:01,2.62
Campaign_43,2024-10-31T20:16:01,2.62
Campaign_43,2024-10-31T20:16:01,2.62
Campaign_43,2024-10-31T20:16:01,2.62
Campaign_61,2024-12-23T18:28:58,6.67
Campaign_519,2024-11-29T23:16:57,3.22
Campaign_519,2024-11-29T23:16:57,3.22
Campaign_626,2024-11-11T17:54:56,8.67
Campaign_626,2024-11-11T17:54:56,8.67
Campaign_614,2024-11-11T07:33:25,3.96
Campaign_595,2024-11-03T20:05:18,7.06
Campaign_244,2024-11-06T18:18:18,6.86
Campaign_195,2024-10-26T02:23:05,9.26
Campaign_195,2024-10-26T02:23:05,9.26
Campaign_704,2024-11-06T17:51:26,0.52
Campaign_704,2024-11-06T17:51:26,0.52
Campaign_884,2024-10-17T14:58:25,0.62
Campaign_538,2024-10-14T00:34:29,5.16
Campaign_74,2024-10-30T14:00:57,1.56
Campaign_74,2024-10-30T14:00:57,1.56
Campaign_495,2024-10-24T11:55:55,4.37
Campaign_153,2024-11-06T04:21:45,3.64
Campaign_153,2024-11-06T04:21:45,3.64
Campaign_323,2024-11-16T20:23:13,4.78
Campaign_310,2024-11-29T09:08:14,8.97
Campaign_310,2024-11-29T09:08:14,8.97
Campaign_954,2024-11-07T09:14:59,8.43
Campaign_954,2024-11-07T09:14:59,8.43
Campaign_954,2024-11-07T09:14:59,8.43
Campaign_161,2024-11-01T13:50:31,4.03
Campaign_948,2024-11-10T14:28:26,6.29
Campaign_674,2024-10-29T20:08:46,9.78
Campaign_456,2024-11-22T19:35:14,7.67
Campaign_456,2024-11-22T19:35:14,7.67
Campaign_418,2024-11-03T17:02:51,5.11
Campaign_475,2024-10-17T11:53:51,9.47
Campaign_475,2024-10-17T11:53:51,9.47
Campaign_475,2024-10-17T11:53:51,9.47
Campaign_340,2024-11-10T22:23:39,9.04
Campaign_555,2024-11-06T17:43:17,4.97
Campaign_116,2024-10-23T23:49:23,6.62
Campaign_116,2024-10-23T23:49:23,6.62
Campaign_116,2024-10-23T23:49:23,6.62
Campaign_112,2024-11-15T18:58:38,8.91
Campaign_112,2024-11-15T18:58:38,8.91
Campaign_112,2024-11-15T18:58:38,8.91
Campaign_795,2024-10-29T20:36:11,0.87
Campaign_795,2024-10-29T20:36:11,0.87
Campaign_1008,2024-10-09T01:09:38,5.16
Campaign_694,2024-12-06T18:33:42,9.73
Campaign_772,2024-11-05T17:16:16,8.76
Campaign_772,2024-11-05T17:16:16,8.76
Campaign_298,2024-10-09T19:46:15,1.71
Campaign_298,2024-10-09T19:46:15,1.71
Campaign_429,2024-10-26T05:22:48,3.52
Campaign_796,2024-10-17T20:20:38,0.83
Campaign_796,2024-10-17T20:20:38,0.83
Campaign_453,2024-10-24T05:36:44,3.78
Campaign_604,2024-12-05T20:17:19,5.28
Campaign_953,2024-11-30T09:16:53,2.85
Campaign_953,2024-11-30T09:16:53,2.85
Campaign_35,2024-10-19T02:00:26,7.92
Campaign_384,2024-10-14T03:38:45,2.99
Campaign_384,2024-10-14T03:38:45,2.99
Campaign_384,2024-10-14T03:38:45,2.99
Campaign_389,2024-11-11T01:16:45,3.22
Campaign_272,2024-11-15T02:33:40,6.27
Campaign_242,2024-11-27T11:16:54,1.85
Campaign_427,2024-10-21T10:03:31,4.24
Campaign_427,2024-10-21T10:03:31,4.24
Campaign_618,2024-10-06T06:48:11,1.29
Campaign_618,2024-10-06T06:48:11,1.29
Campaign_212,2024-10-23T14:35:09,6.47
Campaign_212,2024-10-23T14:35:09,6.47
Campaign_201,2024-10-26T22:56:16,5.95
Campaign_767,2024-11-05T13:28:18,3.37
Campaign_825,2024-10-28T23:48:07,6.17
Campaign_825,2024-10-28T23:48:07,6.17
Campaign_902,2024-10-26T04:54:45,0.71
Campaign_589,2024-10-10T21:26:32,0.53
Campaign_589,2024-10-10T21:26:32,0.53
Campaign_941,2024-10-15T01:53:32,9.24
Campaign_916,2024-10-28T06:35:22,3.34
Campaign_916,2024-10-28T06:35:22,3.34
Campaign_105,2024-12-01T14:51:07,4.73
Campaign_952,2024-10-11T15:25:45,6.02
Campaign_952,2024-10-11T15:25:45,6.02
Campaign_952,2024-10-11T15:25:45,6.02
Campaign_952,2024-10-11T15:25:45,6.02
Campaign_109,2024-10-26T00:00:02,1.93
Campaign_835,2024-10-22T23:29:49,3.23
Campaign_493,2024-10-25T11:40:40,4.88
Campaign_145,2024-10-31T23:27:17,9.29
Campaign_237,2024-11-16T20:57:39,6.52
Campaign_377,2024-10-10T11:44:39,4.76
Campaign_377,2024-10-10T11:44:39,4.76
Campaign_377,2024-10-10T11:44:39,4.76
Campaign_730,2024-10-05T16:24:54,7.57
Campaign_851,2024-10-24T00:26:32,1.47
Campaign_851,2024-10-24T00:26:32,1.47
Campaign_851,2024-10-24T00:26:32,1.47
Campaign_548,2024-11-12T16:35:44,6.06
Campaign_187,2024-10-26T15:37:53,3.8
Campaign_187,2024-10-26T15:37:53,3.8
Campaign_202,2024-11-14T06:51:14,4.39
Campaign_542,2024-10-06T07:04:19,5.01
Campaign_957,2024-11-02T13:21:27,6.38
Campaign_957,2024-11-02T13:21:27,6.38
Campaign_633,2024-12-08T23:30:11,2.19
Campaign_271,2024-11-11T12:08:51,7.06
Campaign_91,2024-11-07T00:05:12,5.24
Campaign_91,2024-11-07T00:05:12,5.24
Campaign_860,2024-10-25T09:11:08,5.68
Campaign_860,2024-10-25T09:11:08,5.68
Campaign_860,2024-10-25T09:11:08,5.68
Campaign_608,2024-11-10T12:49:22,4.29
Campaign_690,2024-10-20T15:31:34,1.9
Campaign_690,2024-10-20T15:31:34,1.9
Campaign_648,2024-11-10T05:56:38,7.45
Campaign_616,2024-11-06T00:26:14,9.27
Campaign_706,2024-11-01T14:24:08,7.29
Campaign_267,2024-11-22T18:44:51,1.78
Campaign_950,2024-10-12T13:29:55,2.47
Campaign_950,2024-10-12T13:29:55,2.47
Campaign_334,2024-10-24T19:37:48,5.9
Campaign_334,2024-10-24T19:37:48,5.9
Campaign_485,2024-10-24T11:39:28,6.55
Campaign_489,2024-12-05T00:35:49,9.11
Campaign_489,2024-12-05T00:35:49,9.11
Campaign_145,2024-11-14T02:45:44,6.47
Campaign_732,2024-11-06T01:58:46,9.43
Campaign_732,2024-11-06T01:58:46,9.43
Campaign_884,2024-10-25T14:52:20,8.16
Campaign_707,2024-10-20T09:46:45,6.21
Campaign_707,2024-10-20T09:46:45,6.21
Campaign_707,2024-10-20T09:46:45,6.21
Campaign_707,2024-10-20T09:46:45,6.21
Campaign_558,2024-10-11T02:53:34,9.95
Campaign_239,2024-10-21T12:06:22,3.4
Campaign_239,2024-10-21T12:06:22,3.4
Campaign_879,2024-10-29T23:55:52,3.87
Campaign_879,2024-10-29T23:55:52,3.87
Campaign_906,2024-11-30T01:31:54,3.44
Campaign_965,2024-11-13T15:43:40,5.13
Campaign_110,2024-11-02T21:39:49,8.58
Campaign_110,2024-11-02T21:39:49,8.58
Campaign_81,2024-11-08T20:55:22,8.86
Campaign_81,2024-11-08T20:55:22,8.86
Campaign_286,2024-11-24T15:14:56,6.1
Campaign_889,2024-11-03T20:53:04,8.44
Campaign_889,2024-11-03T20:53:04,8.44
Campaign_926,2024-11-14T22:39:41,3.21
Campaign_926,2024-11-14T22:39:41,3.21
Campaign_158,2024-11-08T00:02:27,8.23
Campaign_622,2024-11-09T11:03:44,5.96
Campaign_137,2024-11-16T17:41:15,8.19
Campaign_714,2024-11-15T02:20:16,9.19
Campaign_714,2024-11-15T02:20:16,9.19
Campaign_714,2024-11-15T02:20:16,9.19
Campaign_238,2024-10-05T04:24:55,7.34
Campaign_868,2024-10-23T04:49:28,3.91
Campaign_802,2024-10-15T20:22:51,9.86
Campaign_802,2024-10-15T20:22:51,9.86
Campaign_802,2024-10-15T20:22:51,9.86
Campaign_655,2024-10-15T15:56:54,2.13
Campaign_308,2024-10-29T07:24:37,9.7
Campaign_308,2024-10-29T07:24:37,9.7
Campaign_308,2024-10-29T07:24:37,9.7
Campaign_310,2024-11-03T02:36:44,7.31
Campaign_310,2024-11-03T02:36:44,7.31
Campaign_836,2024-11-11T06:50:34,6.74
Campaign_605,2024-10-22T08:51:37,5.47
Campaign_605,2024-10-22T08:51:37,5.47
Campaign_293,2024-10-27T16:58:55,3.73
Campaign_293,2024-10-27T16:58:55,3.73
Campaign_623,2024-11-08T08:10:12,4.7
Campaign_841,2024-11-14T16:26:07,7.49
Campaign_841,2024-11-14T16:26:07,7.49
Campaign_610,2024-11-06T00:51:10,4.37
Campaign_259,2024-10-27T16:49:04,7.29
Campaign_187,2024-10-28T11:43:01,7.22
Campaign_187,2024-10-28T11:43:01,7.22
Campaign_736,2024-10-18T19:49:51,0.65
Campaign_837,2024-11-06T22:38:02,6.53
Campaign_837,2024-11-06T22:38:02,6.53
Campaign_837,2024-11-06T22:38:02,6.53
Campaign_363,2024-11-30T11:00:50,7.44
Campaign_1009,2024-11-25T18:56:35,7.82
Campaign_1009,2024-11-25T18:56:35,7.82
Campaign_339,2024-11-30T05:25:36,3.91
Campaign_160,2024-11-19T05:32:12,3.09
Campaign_160,2024-11-19T05:32:12,3.09
Campaign_673,2024-10-18T18:31:26,1.14
Campaign_843,2024-12-03T03:14:47,1.92
Campaign_233,2024-11-10T16:02:28,8.89
Campaign_233,2024-11-10T16:02:28,8.89
Campaign_698,2024-11-04T21:35:24,2.34
Campaign_515,2024-10-31T03:50:24,1.9
Campaign_515,2024-10-31T03:50:24,1.9
Campaign_515,2024-10-31T03:50:24,1.9
Campaign_698,2024-10-28T13:11:03,7.5
Campaign_6,2024-11-12T18:01:43,2.24
Campaign_6,2024-11-12T18:01:43,2.24
Campaign_668,2024-10-22T17:45:16,7.07
Campaign_494,2024-11-29T03:28:55,3.44
Campaign_668,2024-10-22T13:24:12,7.65
Campaign_81,2024-10-31T03:20:36,9.68
Campaign_81,2024-10-31T03:20:36,9.68
Campaign_732,2024-11-01T01:30:31,9.65
Campaign_732,2024-11-01T01:30:31,9.65
Campaign_753,2024-11-07T11:34:15,5.72
Campaign_753,2024-11-07T11:34:15,5.72
Campaign_700,2024-11-03T12:16:50,7.0
Campaign_700,2024-11-03T12:16:50,7.0
Campaign_700,2024-11-03T12:16:50,7.0
Campaign_700,2024-11-03T12:16:50,7.0
Campaign_403,2024-11-29T09:19:19,9.97
Campaign_403,2024-11-29T09:19:19,9.97
Campaign_192,2024-10-30T04:28:35,3.79
Campaign_192,2024-10-30T04:28:35,3.79
Campaign_485,2024-10-13T01:21:38,2.56
Campaign_621,2024-11-02T19:46:26,1.74
Campaign_621,2024-11-02T19:46:26,1.74
Campaign_274,2024-11-09T07:39:44,9.61
Campaign_295,2024-10-12T11:11:40,7.97
Campaign_204,2024-11-16T08:58:38,7.49
Campaign_204,2024-11-16T08:58:38,7.49
Campaign_204,2024-11-16T08:58:38,7.49
Campaign_422,2024-10-24T08:21:37,6.01
Campaign_999,2024-10-29T23:05:42,9.45
Campaign_999,2024-10-29T23:05:42,9.45
Campaign_999,2024-10-29T23:05:42,9.45
